zone,date,lat,lon,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,wind_speed_10m_ms,wind_dir_10m_deg,shortwave_kwh_m2_day,relative_humidity_pct,surface_pressure_kpa
IT-Sardinia,2016-08-02,40.12,9.01,23.39,29.73,17.29,0.0,4.4,311.6,7.8269,66.38,98.77
IT-Sardinia,2016-08-03,40.12,9.01,25.18,32.87,17.54,0.0,3.2,318.5,7.7635,59.24,98.65
IT-Sardinia,2016-08-04,40.12,9.01,27.06,34.73,19.37,0.0,2.63,312.1,7.7542,46.23,98.48
IT-Sardinia,2016-08-05,40.12,9.01,25.12,33.16,18.31,0.0,4.49,324.2,5.281,50.77,98.51
IT-Sardinia,2016-08-06,40.12,9.01,23.42,29.78,17.13,0.0,5.09,328.7,7.5439,59.94,98.72
IT-Sardinia,2016-08-07,40.12,9.01,24.99,32.25,17.41,0.0,4.32,20.0,6.9262,53.12,98.89
IT-Sardinia,2016-08-08,40.12,9.01,25.42,32.42,18.7,0.0,3.62,338.5,7.4088,49.22,98.9
IT-Sardinia,2016-08-09,40.12,9.01,24.9,31.64,19.11,0.0,3.37,305.2,7.62,54.11,98.67
IT-Sardinia,2016-08-10,40.12,9.01,21.72,26.36,17.81,0.0,5.16,308.3,7.4808,64.87,98.5
IT-Sardinia,2016-08-11,40.12,9.01,21.36,25.66,17.07,0.01,4.64,296.5,6.2942,64.6,98.74
IT-Sardinia,2016-08-12,40.12,9.01,23.76,30.62,16.64,0.0,3.1,17.1,7.6034,48.59,99.11
IT-Sardinia,2016-08-13,40.12,9.01,24.12,32.12,15.97,0.0,2.97,32.3,7.4717,42.0,99.19
IT-Sardinia,2016-08-14,40.12,9.01,24.86,33.58,16.13,0.0,2.2,33.4,7.4815,50.74,99.1
IT-Sardinia,2016-08-15,40.12,9.01,25.28,33.6,17.24,0.0,2.33,253.3,7.5281,50.66,98.93
IT-Sardinia,2016-08-16,40.12,9.01,24.82,31.4,19.44,0.0,2.65,311.0,7.0159,57.62,98.72
IT-Sardinia,2016-08-17,40.12,9.01,25.26,30.98,20.2,0.02,3.08,306.2,4.8221,54.3,98.35
IT-Sardinia,2016-08-18,40.12,9.01,24.6,31.48,19.15,0.02,2.95,301.0,6.4008,66.9,98.29
IT-Sardinia,2016-08-19,40.12,9.01,26.41,33.35,21.16,0.0,2.42,277.9,6.8254,44.96,98.32
IT-Sardinia,2016-08-20,40.12,9.01,27.94,35.92,20.43,0.0,2.8,276.7,7.0205,40.12,98.47
IT-Sardinia,2016-08-21,40.12,9.01,24.72,31.69,18.67,0.0,4.98,324.6,6.9374,51.62,98.71
IT-Sardinia,2016-08-22,40.12,9.01,25.17,33.69,16.63,0.0,2.51,337.0,7.0049,47.86,98.85
IT-Sardinia,2016-08-23,40.12,9.01,24.64,32.25,17.25,0.0,4.94,44.5,7.0651,43.39,98.96
IT-Sardinia,2016-08-24,40.12,9.01,24.99,32.76,17.57,0.0,3.52,36.0,7.0654,46.75,98.81
IT-Sardinia,2016-08-25,40.12,9.01,25.52,32.78,18.47,0.0,2.72,329.6,6.781,47.3,98.69
IT-Sardinia,2016-08-26,40.12,9.01,26.9,34.94,19.44,0.0,2.31,333.0,6.9518,44.97,98.73
IT-Sardinia,2016-08-27,40.12,9.01,26.19,33.56,19.54,0.0,2.74,259.1,6.7075,53.01,98.93
IT-Sardinia,2016-08-28,40.12,9.01,26.05,33.77,20.22,0.0,2.92,313.9,6.8777,50.23,98.99
IT-Sardinia,2016-08-29,40.12,9.01,25.45,32.57,20.24,0.0,3.14,315.4,6.6336,49.97,98.84
IT-Sardinia,2016-08-30,40.12,9.01,25.34,31.25,20.98,1.33,2.82,314.7,3.8359,59.39,98.67
IT-Sardinia,2016-08-31,40.12,9.01,24.98,30.66,20.91,3.78,1.74,295.9,4.8506,60.33,98.72
IT-Sardinia,2016-09-01,40.12,9.01,24.97,32.19,18.62,0.0,2.82,333.1,5.9124,60.12,98.93
IT-Sardinia,2016-09-02,40.12,9.01,24.96,32.18,18.82,0.01,3.56,328.2,6.3485,60.55,98.97
IT-Sardinia,2016-09-03,40.12,9.01,24.59,31.85,18.28,0.01,3.58,320.0,6.5141,57.55,98.95
IT-Sardinia,2016-09-04,40.12,9.01,24.3,31.67,18.69,0.05,3.33,299.4,6.0886,69.65,98.91
IT-Sardinia,2016-09-05,40.12,9.01,24.6,30.63,20.55,0.01,5.67,297.3,4.9788,71.99,98.59
IT-Sardinia,2016-09-06,40.12,9.01,25.15,32.74,19.44,0.32,4.22,53.1,6.2117,50.74,98.38
IT-Sardinia,2016-09-07,40.12,9.01,21.66,27.44,16.46,7.38,3.86,27.8,3.8126,60.13,98.38
IT-Sardinia,2016-09-08,40.12,9.01,23.47,30.3,18.54,0.75,3.39,6.8,4.896,61.14,98.26
IT-Sardinia,2016-09-09,40.12,9.01,23.27,29.78,17.99,0.05,3.94,321.6,5.6086,68.94,98.42
IT-Sardinia,2016-09-10,40.12,9.01,23.73,30.55,17.29,0.01,2.93,338.0,5.2872,66.25,98.39
IT-Sardinia,2016-09-11,40.12,9.01,24.46,30.73,18.8,0.02,2.69,346.8,5.0311,57.51,98.52
IT-Sardinia,2016-09-12,40.12,9.01,24.84,31.49,19.07,0.0,2.15,2.3,4.9394,51.96,98.63
IT-Sardinia,2016-09-13,40.12,9.01,24.28,30.86,18.18,0.02,1.91,136.9,5.1137,60.71,98.48
IT-Sardinia,2016-09-14,40.12,9.01,23.8,29.98,18.88,4.79,3.41,173.0,4.8319,66.63,98.41
IT-Sardinia,2016-09-15,40.12,9.01,23.1,27.9,20.45,6.53,2.36,246.9,4.2019,73.87,98.57
IT-Sardinia,2016-09-16,40.12,9.01,21.8,25.01,18.29,13.16,4.06,276.2,3.2789,74.5,98.6
IT-Sardinia,2016-09-17,40.12,9.01,20.43,24.44,17.56,0.09,5.4,301.8,4.6466,66.6,98.72
IT-Sardinia,2016-09-18,40.12,9.01,18.93,22.59,15.72,1.95,5.52,289.4,3.5093,68.58,98.47
IT-Sardinia,2016-09-19,40.12,9.01,19.73,23.68,17.12,0.54,5.92,298.7,5.0551,72.68,98.31
IT-Sardinia,2016-09-20,40.12,9.01,19.43,23.79,15.84,0.02,4.09,299.4,4.0673,72.14,98.43
IT-Sardinia,2016-09-21,40.12,9.01,19.91,24.89,15.81,0.0,4.95,294.1,5.2361,66.86,98.54
IT-Sardinia,2016-09-22,40.12,9.01,20.05,25.93,14.51,0.0,3.56,323.6,4.6454,62.66,98.91
IT-Sardinia,2016-09-23,40.12,9.01,19.69,24.68,15.47,0.09,2.12,71.0,3.8021,66.67,99.28
IT-Sardinia,2016-09-24,40.12,9.01,20.08,26.35,15.13,1.27,2.16,111.1,3.7723,68.06,99.16
IT-Sardinia,2016-09-25,40.12,9.01,19.98,26.76,15.17,4.55,2.7,46.7,4.3142,70.97,98.89
IT-Sardinia,2016-09-26,40.12,9.01,19.16,24.4,14.94,0.11,2.5,341.3,4.0102,67.5,98.88
IT-Sardinia,2016-09-27,40.12,9.01,20.06,26.73,13.97,0.96,1.96,67.9,5.0105,62.95,99.08
IT-Sardinia,2016-09-28,40.12,9.01,20.49,27.72,14.26,0.09,2.34,95.7,4.7198,64.25,99.51
IT-Sardinia,2016-09-29,40.12,9.01,20.35,27.15,14.0,0.02,2.1,157.1,5.076,64.31,99.57
IT-Sardinia,2016-09-30,40.12,9.01,20.76,27.67,14.28,0.11,2.67,146.8,4.3402,63.21,99.06
IT-Sardinia,2016-10-01,40.12,9.01,21.41,25.88,17.79,6.93,3.36,157.5,3.3199,82.34,98.49
IT-Sardinia,2016-10-02,40.12,9.01,21.09,26.98,17.34,0.08,2.31,294.6,4.5269,76.64,98.62
IT-Sardinia,2016-10-03,40.12,9.01,20.1,26.89,15.14,0.0,3.04,332.1,4.7086,74.13,99.06
IT-Sardinia,2016-10-04,40.12,9.01,19.25,25.54,14.97,0.0,3.24,327.4,4.9711,67.81,98.97
IT-Sardinia,2016-10-05,40.12,9.01,18.1,25.81,11.76,0.0,2.97,352.2,5.0083,64.93,98.76
IT-Sardinia,2016-10-06,40.12,9.01,18.68,23.68,14.84,1.04,2.43,260.5,3.5772,66.21,98.33
IT-Sardinia,2016-10-07,40.12,9.01,17.67,22.54,14.84,0.53,4.45,308.8,4.0258,72.53,98.43
IT-Sardinia,2016-10-08,40.12,9.01,18.52,24.06,14.7,0.05,2.64,277.0,3.5014,78.85,98.73
IT-Sardinia,2016-10-09,40.12,9.01,17.72,22.98,14.0,0.01,3.13,301.9,4.1338,71.45,98.75
IT-Sardinia,2016-10-10,40.12,9.01,15.84,20.89,12.13,0.0,3.85,299.0,4.4933,69.33,98.55
IT-Sardinia,2016-10-11,40.12,9.01,15.24,19.84,11.54,0.01,4.53,300.7,2.365,69.52,98.22
IT-Sardinia,2016-10-12,40.12,9.01,15.72,23.13,8.52,0.0,3.31,129.5,4.3241,59.0,98.24
IT-Sardinia,2016-10-13,40.12,9.01,19.93,24.62,13.37,0.82,9.15,125.3,1.8024,77.96,97.64
IT-Sardinia,2016-10-14,40.12,9.01,20.67,24.17,16.59,1.52,5.27,182.3,1.4347,73.58,97.62
IT-Sardinia,2016-10-15,40.12,9.01,18.54,23.32,14.9,0.18,3.19,266.3,3.5054,76.24,98.56
IT-Sardinia,2016-10-16,40.12,9.01,17.98,26.05,10.85,0.0,2.21,37.1,4.2859,60.6,99.1
IT-Sardinia,2016-10-17,40.12,9.01,18.17,25.31,11.53,0.02,1.85,141.8,4.0735,58.05,99.3
IT-Sardinia,2016-10-18,40.12,9.01,16.8,21.57,13.18,0.78,1.86,313.6,1.5166,68.69,99.19
IT-Sardinia,2016-10-19,40.12,9.01,15.65,21.02,11.69,0.35,3.79,308.5,3.9161,73.6,98.95
IT-Sardinia,2016-10-20,40.12,9.01,15.63,19.33,12.44,1.06,2.87,296.4,1.8533,76.43,98.49
IT-Sardinia,2016-10-21,40.12,9.01,14.16,19.56,10.57,0.99,3.27,306.3,2.5783,76.55,98.33
IT-Sardinia,2016-10-22,40.12,9.01,15.32,21.08,10.11,0.0,1.87,133.6,3.5069,65.72,98.44
IT-Sardinia,2016-10-23,40.12,9.01,20.09,28.25,13.88,0.25,4.07,146.6,3.2467,70.29,98.3
IT-Sardinia,2016-10-24,40.12,9.01,22.22,29.14,18.18,0.01,6.12,130.9,2.6878,68.12,98.59
IT-Sardinia,2016-10-25,40.12,9.01,24.01,31.86,17.56,0.01,3.16,162.6,2.6016,55.43,99.03
IT-Sardinia,2016-10-26,40.12,9.01,21.58,26.56,16.92,0.14,1.81,338.9,1.0735,59.95,99.04
IT-Sardinia,2016-10-27,40.12,9.01,17.99,24.14,12.67,0.97,5.22,4.4,2.2459,73.36,99.05
IT-Sardinia,2016-10-28,40.12,9.01,14.98,22.76,10.38,0.0,5.45,34.2,3.8047,63.58,99.48
IT-Sardinia,2016-10-29,40.12,9.01,15.21,24.73,8.66,0.0,3.01,52.2,3.8486,64.65,99.31
IT-Sardinia,2016-10-30,40.12,9.01,16.37,24.98,8.89,0.0,2.33,91.2,3.8227,60.14,99.11
IT-Sardinia,2016-10-31,40.12,9.01,16.51,24.27,9.7,0.0,2.2,102.2,3.7258,57.8,99.28
IT-Sardinia,2016-11-01,40.12,9.01,16.51,23.13,13.33,0.0,1.84,278.3,3.6242,67.13,99.41
IT-Sardinia,2016-11-02,40.12,9.01,15.73,22.52,10.05,0.04,2.54,225.0,3.6746,79.39,98.97
IT-Sardinia,2016-11-03,40.12,9.01,15.78,20.62,12.47,0.01,4.36,287.8,3.2453,82.84,98.68
IT-Sardinia,2016-11-04,40.12,9.01,16.75,22.49,12.5,0.02,2.67,241.1,3.1159,86.46,98.93
IT-Sardinia,2016-11-05,40.12,9.01,18.83,24.7,14.51,0.22,5.58,181.0,1.535,76.48,98.3
IT-Sardinia,2016-11-06,40.12,9.01,17.27,20.67,11.3,9.72,6.2,235.2,1.6025,83.17,97.66
IT-Sardinia,2016-11-07,40.12,9.01,11.7,15.71,8.46,2.08,1.99,299.4,1.1239,73.21,97.79
IT-Sardinia,2016-11-08,40.12,9.01,10.26,13.55,7.04,1.58,5.86,327.3,1.3462,71.31,97.77
IT-Sardinia,2016-11-09,40.12,9.01,11.98,14.91,8.96,3.98,8.35,299.3,2.1324,67.81,98.25
IT-Sardinia,2016-11-10,40.12,9.01,13.6,16.72,11.84,0.38,7.45,301.3,2.5138,67.41,98.72
IT-Sardinia,2016-11-11,40.12,9.01,14.4,18.3,11.16,2.74,6.65,289.0,2.2286,70.03,98.79
IT-Sardinia,2016-11-12,40.12,9.01,11.15,14.98,7.97,0.0,5.88,302.7,2.9683,64.97,98.86
IT-Sardinia,2016-11-13,40.12,9.01,12.26,15.97,8.03,1.87,2.57,282.2,1.9303,83.57,99.08
IT-Sardinia,2016-11-14,40.12,9.01,11.92,15.94,9.92,4.95,1.79,100.4,1.2338,82.75,98.9
IT-Sardinia,2016-11-15,40.12,9.01,12.67,18.31,9.78,3.7,5.2,72.2,1.619,78.45,99.22
IT-Sardinia,2016-11-16,40.12,9.01,13.46,19.97,9.33,1.99,4.74,93.0,1.8413,81.22,99.08
IT-Sardinia,2016-11-17,40.12,9.01,15.08,20.24,11.78,6.63,2.71,120.1,1.7578,85.12,98.71
IT-Sardinia,2016-11-18,40.12,9.01,14.26,20.21,10.71,0.69,3.28,133.9,1.9097,84.04,98.54
IT-Sardinia,2016-11-19,40.12,9.01,14.0,17.15,11.53,1.82,1.95,175.0,1.4206,89.76,98.38
IT-Sardinia,2016-11-20,40.12,9.01,13.62,19.94,9.03,0.05,2.15,175.2,2.6371,82.34,98.5
IT-Sardinia,2016-11-21,40.12,9.01,14.17,20.18,9.95,0.88,5.07,144.5,2.3405,84.79,98.42
IT-Sardinia,2016-11-22,40.12,9.01,16.37,22.3,13.4,0.0,6.96,128.9,2.2697,75.21,98.36
IT-Sardinia,2016-11-23,40.12,9.01,16.62,20.81,13.4,0.58,9.07,137.4,2.0503,75.36,98.34
IT-Sardinia,2016-11-24,40.12,9.01,14.4,16.54,10.15,28.42,4.68,175.3,0.4985,93.08,98.13
IT-Sardinia,2016-11-25,40.12,9.01,11.91,15.66,8.88,4.21,2.56,231.5,2.0141,84.34,98.43
IT-Sardinia,2016-11-26,40.12,9.01,11.35,18.28,7.19,0.08,2.35,123.8,2.6597,78.33,98.56
IT-Sardinia,2016-11-27,40.12,9.01,10.88,16.74,7.19,0.02,2.55,113.4,2.3292,75.47,98.18
IT-Sardinia,2016-11-28,40.12,9.01,9.92,16.43,5.46,0.01,2.33,87.0,2.4773,77.3,98.03
IT-Sardinia,2016-11-29,40.12,9.01,8.48,14.37,3.6,0.03,5.66,51.0,2.1245,69.27,98.91
IT-Sardinia,2016-11-30,40.12,9.01,6.93,13.82,1.35,0.0,2.33,52.5,2.7151,62.07,99.91
IT-Sardinia,2016-12-01,40.12,9.01,8.19,14.49,4.57,0.0,1.84,308.6,2.6102,71.37,99.64
IT-Sardinia,2016-12-02,40.12,9.01,9.67,14.39,6.47,0.68,1.75,277.7,2.5414,88.69,98.91
IT-Sardinia,2016-12-03,40.12,9.01,10.67,16.86,6.76,0.78,2.08,110.5,1.8134,78.07,98.66
IT-Sardinia,2016-12-04,40.12,9.01,10.68,16.84,6.43,5.85,4.5,108.5,1.7254,88.07,98.86
IT-Sardinia,2016-12-05,40.12,9.01,12.53,16.32,10.64,9.53,6.06,113.7,1.1609,87.58,98.97
IT-Sardinia,2016-12-06,40.12,9.01,12.92,18.19,9.71,5.5,2.45,92.1,1.1664,86.98,99.06
IT-Sardinia,2016-12-07,40.12,9.01,11.86,16.41,9.33,2.29,5.28,77.8,1.5043,85.0,99.56
IT-Sardinia,2016-12-08,40.12,9.01,11.38,18.08,7.17,0.0,3.62,90.0,2.401,79.63,100.14
IT-Sardinia,2016-12-09,40.12,9.01,10.7,17.12,6.79,0.0,1.9,3.3,2.5298,83.36,100.15
IT-Sardinia,2016-12-10,40.12,9.01,10.34,16.67,5.76,0.01,2.04,348.0,1.9142,88.01,99.85
IT-Sardinia,2016-12-11,40.12,9.01,12.29,15.97,9.68,0.27,3.56,284.8,1.5619,91.0,99.29
IT-Sardinia,2016-12-12,40.12,9.01,11.17,13.39,6.82,0.15,4.08,293.2,1.7791,82.07,98.85
IT-Sardinia,2016-12-13,40.12,9.01,10.09,16.58,5.75,0.21,3.49,110.7,1.9488,83.13,99.43
IT-Sardinia,2016-12-14,40.12,9.01,10.52,16.31,6.94,0.01,3.33,135.1,2.0347,81.06,99.43
IT-Sardinia,2016-12-15,40.12,9.01,9.43,16.22,5.99,0.01,3.63,105.5,2.2639,79.63,99.22
IT-Sardinia,2016-12-16,40.12,9.01,9.31,15.64,5.38,0.32,5.2,90.7,1.489,78.87,99.24
IT-Sardinia,2016-12-17,40.12,9.01,8.3,13.8,5.61,0.72,4.88,77.7,1.4585,77.5,99.85
IT-Sardinia,2016-12-18,40.12,9.01,8.64,15.22,5.2,0.12,3.87,98.9,1.8845,80.83,99.9
IT-Sardinia,2016-12-19,40.12,9.01,12.03,15.24,7.24,46.63,7.69,120.9,0.4898,89.44,98.59
IT-Sardinia,2016-12-20,40.12,9.01,11.8,14.17,9.76,17.1,7.93,122.8,1.1405,89.39,97.79
IT-Sardinia,2016-12-21,40.12,9.01,11.75,15.07,9.35,12.24,6.31,107.3,1.2108,86.94,98.64
IT-Sardinia,2016-12-22,40.12,9.01,11.5,16.56,7.85,1.22,2.89,68.2,2.2282,83.88,99.7
IT-Sardinia,2016-12-23,40.12,9.01,10.33,15.86,7.19,0.03,3.26,325.6,2.461,90.11,100.03
IT-Sardinia,2016-12-24,40.12,9.01,11.05,14.86,7.93,0.02,4.3,312.0,2.3083,88.38,100.02
IT-Sardinia,2016-12-25,40.12,9.01,11.95,15.02,8.12,0.01,3.56,300.9,1.9366,85.6,99.58
IT-Sardinia,2016-12-26,40.12,9.01,9.83,16.15,5.34,0.01,2.3,171.8,2.37,88.97,99.83
IT-Sardinia,2016-12-27,40.12,9.01,10.41,15.56,5.82,0.03,2.16,273.6,1.4266,89.0,99.85
IT-Sardinia,2016-12-28,40.12,9.01,9.71,17.42,4.86,0.02,3.17,45.9,2.5853,84.04,100.21
IT-Sardinia,2016-12-29,40.12,9.01,8.94,15.44,3.33,0.0,3.58,49.3,1.914,80.94,100.07
IT-Sardinia,2016-12-30,40.12,9.01,4.52,11.44,0.16,0.0,3.57,41.0,2.2589,72.03,100.17
IT-Sardinia,2016-12-31,40.12,9.01,5.54,12.79,0.12,0.0,2.11,43.3,2.544,76.39,99.93
IT-Sardinia,2017-01-01,40.12,9.01,6.8,12.8,1.0,0.01,2.0,354.8,2.3765,77.01,99.49
IT-Sardinia,2017-01-02,40.12,9.01,8.74,13.86,5.01,0.0,1.96,225.9,1.987,82.55,99.29
IT-Sardinia,2017-01-03,40.12,9.01,9.44,13.06,6.24,0.07,4.28,284.2,2.1252,79.88,98.92
IT-Sardinia,2017-01-04,40.12,9.01,8.68,12.42,5.84,0.07,4.09,295.3,2.3971,79.64,98.68
IT-Sardinia,2017-01-05,40.12,9.01,8.92,13.34,2.18,0.13,7.83,335.0,1.6802,62.09,98.24
IT-Sardinia,2017-01-06,40.12,9.01,2.66,7.86,-0.95,0.0,4.22,37.8,1.9471,63.37,99.37
IT-Sardinia,2017-01-07,40.12,9.01,3.08,9.04,-1.25,0.0,2.39,86.2,2.346,68.91,99.65
IT-Sardinia,2017-01-08,40.12,9.01,4.35,9.22,-0.23,1.47,2.38,110.1,1.3231,84.24,99.07
IT-Sardinia,2017-01-09,40.12,9.01,5.48,11.17,1.1,0.32,3.35,19.8,2.5068,76.64,98.93
IT-Sardinia,2017-01-10,40.12,9.01,6.57,9.12,4.17,3.91,4.08,302.7,1.187,90.53,97.83
IT-Sardinia,2017-01-11,40.12,9.01,7.11,11.81,4.36,1.4,3.78,57.8,2.016,75.81,98.4
IT-Sardinia,2017-01-12,40.12,9.01,9.68,12.22,5.23,0.47,5.43,275.1,1.285,89.47,99.01
IT-Sardinia,2017-01-13,40.12,9.01,9.57,12.16,6.51,4.66,8.84,291.9,1.1714,73.97,98.22
IT-Sardinia,2017-01-14,40.12,9.01,5.98,9.06,4.22,2.25,6.69,309.7,2.3194,70.82,98.28
IT-Sardinia,2017-01-15,40.12,9.01,5.0,7.47,2.79,10.4,6.48,319.6,1.247,84.24,97.78
IT-Sardinia,2017-01-16,40.12,9.01,3.64,7.81,0.27,0.77,3.55,0.7,1.865,76.31,97.83
IT-Sardinia,2017-01-17,40.12,9.01,2.86,5.97,-0.09,13.57,6.7,10.3,0.4709,88.89,97.31
IT-Sardinia,2017-01-18,40.12,9.01,4.74,8.31,1.75,12.33,6.49,28.9,0.5201,88.12,97.99
IT-Sardinia,2017-01-19,40.12,9.01,4.72,10.8,0.23,1.03,4.13,67.3,1.4136,84.41,98.93
IT-Sardinia,2017-01-20,40.12,9.01,6.72,10.27,3.37,1.8,5.79,93.9,1.5358,87.5,99.06
IT-Sardinia,2017-01-21,40.12,9.01,10.47,12.83,7.26,20.81,10.88,100.2,0.9931,85.97,98.21
IT-Sardinia,2017-01-22,40.12,9.01,8.56,13.38,5.42,4.28,5.84,114.8,1.5854,79.5,98.2
IT-Sardinia,2017-01-23,40.12,9.01,8.39,12.94,4.89,8.38,2.18,114.4,1.0661,77.14,98.07
IT-Sardinia,2017-01-24,40.12,9.01,6.95,12.97,2.47,1.64,2.75,45.6,1.6958,82.64,98.23
IT-Sardinia,2017-01-25,40.12,9.01,7.49,12.77,3.97,1.87,1.78,85.6,2.5435,88.59,98.74
IT-Sardinia,2017-01-26,40.12,9.01,7.65,13.67,4.11,0.02,2.3,141.9,2.9875,82.54,99.17
IT-Sardinia,2017-01-27,40.12,9.01,8.79,14.14,4.12,0.0,6.78,122.9,1.7489,84.15,98.99
IT-Sardinia,2017-01-28,40.12,9.01,8.86,12.58,4.79,0.78,3.97,127.9,1.6706,87.4,98.56
IT-Sardinia,2017-01-29,40.12,9.01,8.71,13.85,4.61,2.88,1.65,32.1,2.2608,79.78,99.12
IT-Sardinia,2017-01-30,40.12,9.01,8.8,13.22,5.97,0.39,1.75,293.1,2.4422,82.87,99.35
IT-Sardinia,2017-01-31,40.12,9.01,8.17,14.82,3.36,0.0,2.4,151.9,3.0439,82.26,99.15
IT-Sardinia,2017-02-01,40.12,9.01,9.46,17.25,3.74,0.02,2.88,143.2,3.1253,78.21,98.98
IT-Sardinia,2017-02-02,40.12,9.01,9.99,15.83,6.76,0.0,3.27,172.6,2.6652,86.67,98.87
IT-Sardinia,2017-02-03,40.12,9.01,11.14,16.1,7.67,0.0,4.97,221.8,2.2061,93.34,98.79
IT-Sardinia,2017-02-04,40.12,9.01,11.93,16.32,8.35,0.3,6.07,241.0,1.8984,92.19,98.58
IT-Sardinia,2017-02-05,40.12,9.01,12.09,16.15,8.33,5.68,7.73,243.5,1.1028,92.35,97.89
IT-Sardinia,2017-02-06,40.12,9.01,8.27,9.32,7.13,7.55,9.16,301.6,2.0201,87.78,97.4
IT-Sardinia,2017-02-07,40.12,9.01,10.08,16.02,6.82,0.01,3.78,319.9,3.0552,86.46,98.24
IT-Sardinia,2017-02-08,40.12,9.01,9.35,10.91,7.63,6.43,1.55,257.0,0.6386,94.64,97.89
IT-Sardinia,2017-02-09,40.12,9.01,8.54,11.67,5.22,7.55,3.5,40.2,1.0193,87.93,97.74
IT-Sardinia,2017-02-10,40.12,9.01,9.03,14.63,5.31,1.78,2.41,73.6,1.9752,81.51,98.51
IT-Sardinia,2017-02-11,40.12,9.01,9.61,15.98,4.77,0.0,5.3,120.3,2.6441,80.8,98.79
IT-Sardinia,2017-02-12,40.12,9.01,11.54,16.35,8.95,0.0,8.75,124.2,3.1709,76.25,98.85
IT-Sardinia,2017-02-13,40.12,9.01,12.21,16.26,10.01,0.03,9.77,123.9,2.0849,78.06,98.95
IT-Sardinia,2017-02-14,40.12,9.01,12.03,14.68,9.21,0.1,7.47,120.1,1.7354,84.19,99.39
IT-Sardinia,2017-02-15,40.12,9.01,11.39,16.61,7.35,0.0,2.47,103.1,3.3574,78.92,100.19
IT-Sardinia,2017-02-16,40.12,9.01,10.28,17.41,4.34,0.0,1.9,41.3,3.9718,78.63,100.14
IT-Sardinia,2017-02-17,40.12,9.01,10.27,17.35,5.41,0.01,2.12,285.1,4.0438,80.66,99.62
IT-Sardinia,2017-02-18,40.12,9.01,9.48,13.97,5.9,0.07,2.27,309.8,2.2416,85.62,99.13
IT-Sardinia,2017-02-19,40.12,9.01,9.56,16.59,3.87,0.0,2.34,38.0,4.392,65.95,99.24
IT-Sardinia,2017-02-20,40.12,9.01,8.4,13.76,4.36,0.0,2.16,279.0,2.9239,75.91,99.28
IT-Sardinia,2017-02-21,40.12,9.01,8.71,14.63,4.98,0.0,2.33,235.2,4.2098,86.45,99.21
IT-Sardinia,2017-02-22,40.12,9.01,10.49,15.34,7.52,0.0,3.66,277.9,2.911,88.4,99.03
IT-Sardinia,2017-02-23,40.12,9.01,11.71,19.88,7.11,0.0,1.84,222.0,3.5815,75.69,98.78
IT-Sardinia,2017-02-24,40.12,9.01,13.7,21.66,8.47,0.0,4.11,219.2,2.3482,72.17,97.95
IT-Sardinia,2017-02-25,40.12,9.01,10.57,15.93,7.13,0.0,4.36,348.2,1.4842,76.72,98.17
IT-Sardinia,2017-02-26,40.12,9.01,10.78,17.86,5.59,0.0,3.25,3.4,3.7402,74.8,98.74
IT-Sardinia,2017-02-27,40.12,9.01,9.19,15.9,4.54,0.0,2.49,258.8,4.6582,75.08,98.76
IT-Sardinia,2017-02-28,40.12,9.01,10.38,15.34,4.96,0.04,5.92,231.3,2.9405,90.46,98.31
IT-Sardinia,2017-03-01,40.12,9.01,8.73,12.84,5.21,0.02,5.17,303.5,4.4614,75.69,98.75
IT-Sardinia,2017-03-02,40.12,9.01,9.29,14.76,5.16,0.0,2.99,290.4,4.3255,86.5,98.97
IT-Sardinia,2017-03-03,40.12,9.01,11.11,18.98,4.22,0.01,5.16,118.4,4.8391,77.65,98.46
IT-Sardinia,2017-03-04,40.12,9.01,10.93,14.22,7.11,0.1,7.33,222.1,2.9698,77.15,97.97
IT-Sardinia,2017-03-05,40.12,9.01,9.29,13.78,5.72,4.37,3.96,272.4,4.2739,80.7,98.5
IT-Sardinia,2017-03-06,40.12,9.01,11.85,15.41,8.33,0.26,6.43,266.8,3.2647,88.85,98.55
IT-Sardinia,2017-03-07,40.12,9.01,10.22,12.44,7.78,0.01,12.29,316.9,4.0975,62.73,98.2
IT-Sardinia,2017-03-08,40.12,9.01,9.57,16.79,4.22,0.0,5.45,342.4,5.334,71.38,98.85
IT-Sardinia,2017-03-09,40.12,9.01,11.04,19.01,3.99,0.0,2.98,305.7,4.8307,82.68,98.96
IT-Sardinia,2017-03-10,40.12,9.01,14.28,23.82,8.46,0.0,3.02,3.3,5.0971,70.95,98.49
IT-Sardinia,2017-03-11,40.12,9.01,12.37,20.98,5.41,0.01,2.88,53.8,5.4984,51.24,98.78
IT-Sardinia,2017-03-12,40.12,9.01,12.1,18.66,6.96,0.0,2.34,196.5,5.2166,57.6,98.47
IT-Sardinia,2017-03-13,40.12,9.01,12.25,19.63,7.29,0.0,5.11,89.1,4.9267,66.7,98.58
IT-Sardinia,2017-03-14,40.12,9.01,10.87,17.83,4.55,0.0,2.42,70.1,4.734,69.16,99.47
IT-Sardinia,2017-03-15,40.12,9.01,10.47,20.17,2.47,0.0,3.28,63.9,5.5382,60.53,99.34
IT-Sardinia,2017-03-16,40.12,9.01,11.15,19.97,3.89,0.0,2.35,42.0,5.5454,66.9,99.22
IT-Sardinia,2017-03-17,40.12,9.01,11.26,18.29,6.72,0.09,2.54,304.0,5.6657,71.13,99.22
