name,code,url,updatedAt,gasDayStart,gasDayEnd,gasInStorage,consumption,consumptionFull,injection,withdrawal,netWithdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,contractedCapacity,availableCapacity,coveredCapacity,status,trend,full,info
Italy,IT,IT,2021-12-08 00:00:00,2021-12-07,2021-12-08,149.3666,725.0000,20.6,0,885.2,885.2,197.7337,1695.75,2900.2,-,-,-,E,-0.45,75.54,[]
Italy,IT,IT,2021-12-07 00:00:00,2021-12-06,2021-12-07,150.252,725.0000,20.72,0,887.1,887.1,197.7337,1695.75,2900.2,-,-,-,E,-0.45,75.99,[]
Italy,IT,IT,2021-12-06 00:00:00,2021-12-05,2021-12-06,151.1393,725.0000,20.85,0,834.3,834.3,197.7337,1695.75,2900.2,-,-,-,E,-0.42,76.44,[]
Italy,IT,IT,2021-12-05 00:00:00,2021-12-04,2021-12-05,151.9739,725.0000,20.96,0,843,843,197.7337,1695.75,2900.2,-,-,-,E,-0.43,76.86,[]
Italy,IT,IT,2021-12-04 00:00:00,2021-12-03,2021-12-04,152.8171,725.0000,21.08,0,881.5,881.5,197.7337,1695.75,2900.2,-,-,-,E,-0.45,77.28,[]
Italy,IT,IT,2021-12-03 00:00:00,2021-12-02,2021-12-03,153.6989,725.0000,21.2,0,887.8,887.8,197.7337,1695.75,2900.2,-,-,-,E,-0.45,77.73,[]
Italy,IT,IT,2021-12-02 00:00:00,2021-12-01,2021-12-02,154.5869,725.0000,21.32,0,900.4,900.4,197.7337,1695.75,2900.2,-,-,-,C,-0.84,78.18,[]
Italy,IT,IT,2021-12-01 00:00:00,2021-11-30,2021-12-01,156.2451,725.0000,21.55,0,793.6,793.6,197.7337,1695.75,2900.2,-,-,-,C,-0.4,79.02,[]
Italy,IT,IT,2021-11-30 00:00:00,2021-11-29,2021-11-30,157.0442,725.0000,21.66,0,790.7,790.7,197.7337,1695.75,2900.2,-,-,-,C,-0.4,79.42,[]
Italy,IT,IT,2021-11-29 00:00:00,2021-11-28,2021-11-29,157.8352,725.0000,21.77,0,575.1,575.1,197.7337,1695.75,2900.2,-,-,-,C,-0.29,79.82,[]
Italy,IT,IT,2021-11-28 00:00:00,2021-11-27,2021-11-28,158.4157,725.0000,21.85,4.71,634.4,629.7,197.7337,1695.75,2900.2,-,-,-,C,-0.33,80.12,[]
Italy,IT,IT,2021-11-27 00:00:00,2021-11-26,2021-11-27,159.0651,725.0000,21.94,0,782.1,782.1,197.7337,1695.75,2900.2,-,-,-,C,-0.4,80.44,[]
Italy,IT,IT,2021-11-26 00:00:00,2021-11-25,2021-11-26,159.8475,725.0000,22.05,0,781.6,781.6,197.7337,1695.75,2900.2,-,-,-,C,-0.4,80.84,[]
Italy,IT,IT,2021-11-25 00:00:00,2021-11-24,2021-11-25,160.6294,725.0000,22.16,0,778.6,778.6,197.7337,1695.75,2900.2,-,-,-,C,-0.39,81.24,[]
Italy,IT,IT,2021-11-24 00:00:00,2021-11-23,2021-11-24,161.4083,725.0000,22.26,0.96,692.2,691.2,197.7337,1695.75,2900.2,-,-,-,C,-0.37,81.63,[]
Italy,IT,IT,2021-11-23 00:00:00,2021-11-22,2021-11-23,162.1403,725.0000,22.36,0,777,777,197.7337,1695.75,2900.2,-,-,-,C,-0.39,82,[]
Italy,IT,IT,2021-11-22 00:00:00,2021-11-21,2021-11-22,162.9098,725.0000,22.47,7.98,462.5,454.5,197.7337,1695.75,2900.2,-,-,-,C,-0.24,82.39,[]
Italy,IT,IT,2021-11-21 00:00:00,2021-11-20,2021-11-21,163.377,725.0000,22.53,6.08,577.9,571.8,197.7337,1695.75,2900.2,-,-,-,C,-0.3,82.62,[]
Italy,IT,IT,2021-11-20 00:00:00,2021-11-19,2021-11-20,163.9627,725.0000,22.62,0.38,649,648.7,197.7337,1695.75,2900.2,-,-,-,C,-0.34,82.92,[]
Italy,IT,IT,2021-11-19 00:00:00,2021-11-18,2021-11-19,164.6348,725.0000,22.71,0,757.1,757.1,197.7337,1695.75,2900.2,-,-,-,C,-0.38,83.26,[]
Italy,IT,IT,2021-11-18 00:00:00,2021-11-17,2021-11-18,165.3862,725.0000,22.81,3.28,677.1,673.8,197.7337,1695.75,2900.2,-,-,-,C,-0.35,83.64,[]
Italy,IT,IT,2021-11-17 00:00:00,2021-11-16,2021-11-17,166.0705,725.0000,22.91,2.32,583.5,581.2,197.7337,1695.75,2900.2,-,-,-,C,-0.3,83.99,[]
Italy,IT,IT,2021-11-16 00:00:00,2021-11-15,2021-11-16,166.6566,725.0000,22.99,0,591.5,591.5,197.7337,1695.75,2900.2,-,-,-,C,-0.3,84.28,[]
Italy,IT,IT,2021-11-15 00:00:00,2021-11-14,2021-11-15,167.2482,725.0000,23.07,11.24,220.6,209.3,197.7337,1695.75,2900.2,-,-,-,C,-0.11,84.58,[]
Italy,IT,IT,2021-11-14 00:00:00,2021-11-13,2021-11-14,167.4701,725.0000,23.1,11.51,284.1,272.6,197.7337,1695.75,2900.2,-,-,-,C,-0.14,84.69,[]
Italy,IT,IT,2021-11-13 00:00:00,2021-11-12,2021-11-13,167.7553,725.0000,23.14,0,574.3,574.3,197.7337,1695.75,2900.2,-,-,-,C,-0.29,84.84,[]
Italy,IT,IT,2021-11-12 00:00:00,2021-11-11,2021-11-12,168.3235,725.0000,23.22,0,515.8,515.8,197.7337,1695.75,2900.2,-,-,-,C,-0.26,85.13,[]
Italy,IT,IT,2021-11-11 00:00:00,2021-11-10,2021-11-11,168.8395,725.0000,23.29,0,583.4,583.4,197.7337,1695.75,2900.2,-,-,-,C,-0.29,85.39,[]
Italy,IT,IT,2021-11-10 00:00:00,2021-11-09,2021-11-10,169.4227,725.0000,23.37,0,612.2,612.2,197.7337,1695.75,2900.2,-,-,-,C,-0.31,85.68,[]
Italy,IT,IT,2021-11-09 00:00:00,2021-11-08,2021-11-09,170.035,725.0000,23.45,0,541.4,541.4,197.7337,1695.75,2900.2,-,-,-,C,-0.27,85.99,[]
Italy,IT,IT,2021-11-08 00:00:00,2021-11-07,2021-11-08,170.5765,725.0000,23.53,0.22,211.4,211.2,197.7337,1695.75,2900.2,-,-,-,C,-0.11,86.27,[]
Italy,IT,IT,2021-11-07 00:00:00,2021-11-06,2021-11-07,170.7984,725.0000,23.56,0.31,394.8,394.5,197.7337,1695.75,2900.2,-,-,-,C,-0.2,86.38,[]
Italy,IT,IT,2021-11-06 00:00:00,2021-11-05,2021-11-06,171.193,725.0000,23.61,0,497.7,497.7,197.7337,1695.75,2900.2,-,-,-,C,-0.25,86.58,[]
Italy,IT,IT,2021-11-05 00:00:00,2021-11-04,2021-11-05,171.6909,725.0000,23.68,0,513.1,513.1,197.7337,1695.75,2900.2,-,-,-,C,-0.26,86.83,[]
Italy,IT,IT,2021-11-04 00:00:00,2021-11-03,2021-11-04,172.2024,725.0000,23.75,0,505.3,505.3,197.7337,1695.75,2900.2,-,-,-,C,-0.24,87.09,[]
Italy,IT,IT,2021-11-03 00:00:00,2021-11-02,2021-11-03,172.6848,725.0000,23.82,0,476,476,197.7337,1695.75,2900.2,-,-,-,C,-0.24,87.33,[]
Italy,IT,IT,2021-11-02 00:00:00,2021-11-01,2021-11-02,173.1602,725.0000,23.88,0,161,161,197.7337,1695.75,2900.2,-,-,-,C,0.03,87.57,[]
Italy,IT,IT,2021-11-01 00:00:00,2021-10-31,2021-11-01,173.1083,725.0000,23.88,1.44,14.2,12.8,197.7337,1695.75,2900.2,-,-,-,E,-0.01,87.55,[]
Italy,IT,IT,2021-10-31 00:00:00,2021-10-30,2021-10-31,173.1211,725.0000,23.88,0,33.8,33.8,197.7337,1695.75,2900.2,-,-,-,E,-0.02,87.55,[]
Italy,IT,IT,2021-10-30 00:00:00,2021-10-29,2021-10-30,173.1549,725.0000,23.88,0,52.5,52.5,197.7337,1695.75,2900.2,-,-,-,C,-0.03,87.57,[]
Italy,IT,IT,2021-10-29 00:00:00,2021-10-28,2021-10-29,173.2069,725.0000,23.89,0,129,129,197.7337,1695.75,2900.2,-,-,-,C,-0.06,87.6,[]
Italy,IT,IT,2021-10-28 00:00:00,2021-10-27,2021-10-28,173.3347,725.0000,23.91,0,155.2,155.2,197.7337,1695.75,2900.2,-,-,-,C,-0.08,87.66,[]
Italy,IT,IT,2021-10-27 00:00:00,2021-10-26,2021-10-27,173.4902,725.0000,23.93,0,73.7,73.7,197.7337,1695.75,2900.2,-,-,-,C,-0.04,87.74,[]
Italy,IT,IT,2021-10-26 00:00:00,2021-10-25,2021-10-26,173.5634,725.0000,23.94,1.7,38.3,36.6,197.7337,1695.75,2900.2,-,-,-,C,-0.02,87.78,[]
Italy,IT,IT,2021-10-25 00:00:00,2021-10-24,2021-10-25,173.5998,725.0000,23.94,195.16,0,-195.2,197.7337,1695.75,2900.2,-,-,-,C,0.1,87.79,[]
Italy,IT,IT,2021-10-24 00:00:00,2021-10-23,2021-10-24,173.4086,725.0000,23.92,110.77,0,-110.8,197.7337,1695.75,2900.2,-,-,-,C,0.05,87.7,[]
Italy,IT,IT,2021-10-23 00:00:00,2021-10-22,2021-10-23,173.3008,725.0000,23.9,19.05,21.1,2.1,197.7337,1695.75,2900.2,-,-,-,C,-0,87.64,[]
Italy,IT,IT,2021-10-22 00:00:00,2021-10-21,2021-10-22,173.3047,725.0000,23.9,81.2,32.3,-48.9,197.7337,1695.75,2900.2,-,-,-,C,0.16,87.65,[]
Italy,IT,IT,2021-10-21 00:00:00,2021-10-20,2021-10-21,172.9972,725.0000,23.86,89.6,2,-87.6,197.7337,1695.75,2900.2,-,-,-,E,0.04,87.49,[]
Italy,IT,IT,2021-10-20 00:00:00,2021-10-19,2021-10-20,172.9107,725.0000,23.85,7.23,12.7,5.5,197.7337,1695.75,2900.2,-,-,-,E,-0,87.45,[]
Italy,IT,IT,2021-10-19 00:00:00,2021-10-18,2021-10-19,172.9161,725.0000,23.85,55.84,10.4,-45.4,197.7337,1695.75,2900.2,-,-,-,E,0.02,87.45,[]
Italy,IT,IT,2021-10-18 00:00:00,2021-10-17,2021-10-18,172.8712,725.0000,23.84,273.95,0,-274,197.7337,1695.75,2900.2,-,-,-,E,0.14,87.43,[]
Italy,IT,IT,2021-10-17 00:00:00,2021-10-16,2021-10-17,172.6007,725.0000,23.81,182.82,0,-182.8,197.7337,1695.75,2900.2,-,-,-,E,0.09,87.29,[]
Italy,IT,IT,2021-10-16 00:00:00,2021-10-15,2021-10-16,172.42,725.0000,23.78,79.87,26,-53.9,197.7337,1695.75,2900.2,-,-,-,E,0.03,87.2,[]
Italy,IT,IT,2021-10-15 00:00:00,2021-10-14,2021-10-15,172.367,725.0000,23.77,126.73,1.6,-125.1,197.7337,1695.75,2900.2,-,-,-,E,0.06,87.17,[]
Italy,IT,IT,2021-10-14 00:00:00,2021-10-13,2021-10-14,172.2434,725.0000,23.76,151.31,8.3,-143,197.7337,1695.75,2900.2,-,-,-,E,0.07,87.11,[]
Italy,IT,IT,2021-10-13 00:00:00,2021-10-12,2021-10-13,172.1022,725.0000,23.74,160.24,0.4,-159.8,197.7337,1695.75,2900.2,-,-,-,E,0.08,87.04,[]
Italy,IT,IT,2021-10-12 00:00:00,2021-10-11,2021-10-12,171.9443,725.0000,23.72,134.18,1.5,-132.7,197.7337,1695.75,2900.2,-,-,-,E,0.07,86.96,[]
Italy,IT,IT,2021-10-11 00:00:00,2021-10-10,2021-10-11,171.8131,725.0000,23.7,379.34,0,-379.3,197.7337,1695.75,2900.2,-,-,-,E,0.19,86.89,[]
Italy,IT,IT,2021-10-10 00:00:00,2021-10-09,2021-10-10,171.4382,725.0000,23.65,364.79,0,-364.8,197.7337,1695.75,2900.2,-,-,-,E,0.18,86.7,[]
Italy,IT,IT,2021-10-09 00:00:00,2021-10-08,2021-10-09,171.0777,725.0000,23.6,146.82,0,-146.8,197.7337,1695.75,2900.2,-,-,-,E,0.07,86.52,[]
Italy,IT,IT,2021-10-08 00:00:00,2021-10-07,2021-10-08,170.9326,725.0000,23.58,176.38,0,-176.4,197.7337,1695.75,2900.2,-,-,-,E,0.08,86.45,[]
Italy,IT,IT,2021-10-07 00:00:00,2021-10-06,2021-10-07,170.7668,725.0000,23.55,196.42,0,-196.4,197.7337,1695.75,2900.2,-,-,-,E,0.1,86.36,[]
Italy,IT,IT,2021-10-06 00:00:00,2021-10-05,2021-10-06,170.5726,725.0000,23.53,229.56,0,-229.6,197.7337,1695.75,2900.2,-,-,-,E,0.11,86.26,[]
Italy,IT,IT,2021-10-05 00:00:00,2021-10-04,2021-10-05,170.3457,725.0000,23.5,223.14,0,-223.1,197.7337,1695.75,2900.2,-,-,-,E,0.11,86.15,[]
Italy,IT,IT,2021-10-04 00:00:00,2021-10-03,2021-10-04,170.1252,725.0000,23.47,402.26,0,-402.3,197.7337,1695.75,2900.2,-,-,-,E,0.2,86.04,[]
Italy,IT,IT,2021-10-03 00:00:00,2021-10-02,2021-10-03,169.7276,725.0000,23.41,395.65,0,-395.7,197.7337,1695.75,2900.2,-,-,-,E,0.2,85.84,[]
Italy,IT,IT,2021-10-02 00:00:00,2021-10-01,2021-10-02,169.3366,725.0000,23.36,185.43,0,-185.4,197.7337,1695.75,2900.2,-,-,-,E,0.09,85.64,[]
Italy,IT,IT,2021-10-01 00:00:00,2021-09-30,2021-10-01,169.1534,725.0000,23.33,243.85,0,-243.8,197.7337,1695.75,2900.2,-,-,-,E,0.12,85.55,[]
Italy,IT,IT,2021-09-30 00:00:00,2021-09-29,2021-09-30,168.9118,725.0000,23.3,188.39,0,-188.4,197.7337,1695.75,2900.2,-,-,-,E,0.09,85.42,[]
Italy,IT,IT,2021-09-29 00:00:00,2021-09-28,2021-09-29,168.7251,725.0000,23.27,106.46,0,-106.5,197.7337,1695.75,2900.2,-,-,-,E,0.05,85.33,[]
Italy,IT,IT,2021-09-28 00:00:00,2021-09-27,2021-09-28,168.6195,725.0000,23.26,192.12,0,-192.1,197.7337,1695.75,2900.2,-,-,-,E,0.1,85.28,[]
Italy,IT,IT,2021-09-27 00:00:00,2021-09-26,2021-09-27,168.4292,725.0000,23.23,483.15,0,-483.2,197.7337,1695.75,2900.2,-,-,-,E,0.24,85.18,[]
Italy,IT,IT,2021-09-26 00:00:00,2021-09-25,2021-09-26,167.9512,725.0000,23.17,61.2,0,-61.2,197.7337,1695.75,2900.2,-,-,-,E,0.2,84.94,[]
Italy,IT,IT,2021-09-25 00:00:00,2021-09-24,2021-09-25,167.5624,725.0000,23.11,172.04,0,-172,197.7337,1695.75,2900.2,-,-,-,E,0.09,84.74,[]
Italy,IT,IT,2021-09-24 00:00:00,2021-09-23,2021-09-24,167.3919,725.0000,23.09,175.25,0,-175.2,197.7337,1695.75,2900.2,-,-,-,E,0.09,84.66,[]
Italy,IT,IT,2021-09-23 00:00:00,2021-09-22,2021-09-23,167.2183,725.0000,23.06,207.51,0,-207.5,197.7337,1695.75,2900.2,-,-,-,E,0.1,84.57,[]
Italy,IT,IT,2021-09-22 00:00:00,2021-09-21,2021-09-22,167.0127,725.0000,23.04,195.39,0,-195.4,197.7337,1695.75,2900.2,-,-,-,E,0.1,84.46,[]
Italy,IT,IT,2021-09-21 00:00:00,2021-09-20,2021-09-21,166.8192,725.0000,23.01,238.26,0,-238.3,197.7337,1695.75,2900.2,-,-,-,E,0.12,84.37,[]
Italy,IT,IT,2021-09-20 00:00:00,2021-09-19,2021-09-20,166.5832,725.0000,22.98,413.63,0,-413.6,197.7337,1695.75,2900.2,-,-,-,E,0.21,84.25,[]
Italy,IT,IT,2021-09-19 00:00:00,2021-09-18,2021-09-19,166.1738,725.0000,22.92,358.89,0,-358.9,197.7337,1695.75,2900.2,-,-,-,E,0.18,84.04,[]
Italy,IT,IT,2021-09-18 00:00:00,2021-09-17,2021-09-18,165.8185,725.0000,22.87,213.53,0,-213.5,197.7337,1695.75,2900.2,-,-,-,E,0.11,83.86,[]
Italy,IT,IT,2021-09-17 00:00:00,2021-09-16,2021-09-17,165.6069,725.0000,22.84,58.81,0,-58.8,197.7337,1695.75,2900.2,-,-,-,E,0.03,83.75,[]
Italy,IT,IT,2021-09-16 00:00:00,2021-09-15,2021-09-16,165.5484,725.0000,22.83,93.08,0,-93.1,197.7337,1695.75,2900.2,-,-,-,E,0.05,83.72,[]
Italy,IT,IT,2021-09-15 00:00:00,2021-09-14,2021-09-15,165.4563,725.0000,22.82,54.81,0,-54.8,197.7337,1695.75,2900.2,-,-,-,E,0.03,83.68,[]
Italy,IT,IT,2021-09-14 00:00:00,2021-09-13,2021-09-14,165.4018,725.0000,22.81,117.66,0,-117.7,197.7337,1695.75,2900.2,-,-,-,E,0.06,83.65,[]
Italy,IT,IT,2021-09-13 00:00:00,2021-09-12,2021-09-13,165.2854,725.0000,22.8,340.15,0,-340.2,197.7337,1695.75,2900.2,-,-,-,E,0.17,83.59,[]
Italy,IT,IT,2021-09-12 00:00:00,2021-09-11,2021-09-12,164.9486,725.0000,22.75,239.54,0,-239.5,197.7337,1695.75,2900.2,-,-,-,E,0.12,83.42,[]
Italy,IT,IT,2021-09-11 00:00:00,2021-09-10,2021-09-11,164.7112,725.0000,22.72,206.15,0,-206.1,197.7337,1695.75,2900.2,-,-,-,E,0.1,83.3,[]
Italy,IT,IT,2021-09-10 00:00:00,2021-09-09,2021-09-10,164.5069,725.0000,22.69,196.26,0,-196.3,197.7337,1695.75,2900.2,-,-,-,E,0.1,83.2,[]
Italy,IT,IT,2021-09-09 00:00:00,2021-09-08,2021-09-09,164.3125,725.0000,22.66,122.48,0,-122.5,197.7337,1695.75,2900.2,-,-,-,E,0.06,83.1,[]
Italy,IT,IT,2021-09-08 00:00:00,2021-09-07,2021-09-08,164.1911,725.0000,22.65,135.62,0,-135.6,197.7337,1695.75,2900.2,-,-,-,E,0.07,83.04,[]
Italy,IT,IT,2021-09-07 00:00:00,2021-09-06,2021-09-07,164.0566,725.0000,22.63,73.32,0,-73.3,197.7337,1695.75,2900.2,-,-,-,E,0.19,82.97,[]
Italy,IT,IT,2021-09-06 00:00:00,2021-09-05,2021-09-06,163.6727,725.0000,22.58,369.38,0,-369.4,197.7337,1695.75,2900.2,-,-,-,E,0.18,82.77,[]
Italy,IT,IT,2021-09-05 00:00:00,2021-09-04,2021-09-05,163.307,725.0000,22.53,237.19,0,-237.2,197.7337,1695.75,2900.2,-,-,-,E,0.12,82.59,[]
Italy,IT,IT,2021-09-04 00:00:00,2021-09-03,2021-09-04,163.0718,725.0000,22.49,79.65,0,-79.7,197.7337,1695.75,2900.2,-,-,-,E,0.04,82.47,[]
Italy,IT,IT,2021-09-03 00:00:00,2021-09-02,2021-09-03,162.9928,725.0000,22.48,147.11,0,-147.1,197.7337,1695.75,2900.2,-,-,-,E,0.07,82.43,[]
Italy,IT,IT,2021-09-02 00:00:00,2021-09-01,2021-09-02,162.8458,725.0000,22.46,112.2,0,-112.2,197.7337,1695.75,2900.2,-,-,-,E,0.06,82.36,[]
Italy,IT,IT,2021-09-01 00:00:00,2021-08-31,2021-09-01,162.7347,725.0000,22.45,273.09,0,-273.1,197.7337,1695.75,2900.2,-,-,-,E,0.14,82.3,[]
Italy,IT,IT,2021-08-31 00:00:00,2021-08-30,2021-08-31,162.4646,725.0000,22.41,398.95,0,-398.9,197.7337,1695.75,2900.2,-,-,-,E,0.2,82.16,[]
Italy,IT,IT,2021-08-30 00:00:00,2021-08-29,2021-08-30,162.0701,725.0000,22.35,677.02,0,-677,197.7337,1695.75,2900.2,-,-,-,E,0.34,81.96,[]
Italy,IT,IT,2021-08-29 00:00:00,2021-08-28,2021-08-29,161.4006,725.0000,22.26,631.49,0,-631.5,197.7337,1695.75,2900.2,-,-,-,E,0.32,81.63,[]
Italy,IT,IT,2021-08-28 00:00:00,2021-08-27,2021-08-28,160.7761,725.0000,22.18,463.57,0,-463.6,197.7337,1695.75,2900.2,-,-,-,E,0.23,81.31,[]
Italy,IT,IT,2021-08-27 00:00:00,2021-08-26,2021-08-27,160.3175,725.0000,22.11,336.62,0,-336.6,197.7337,1695.75,2900.2,-,-,-,C,0.17,81.08,[]
Italy,IT,IT,2021-08-26 00:00:00,2021-08-25,2021-08-26,159.9846,725.0000,22.07,328.91,0,-328.9,197.7337,1695.75,2900.2,-,-,-,C,0.16,80.91,[]
Italy,IT,IT,2021-08-25 00:00:00,2021-08-24,2021-08-25,159.6608,725.0000,22.02,333.06,0,-333.1,197.7337,1695.75,2900.2,-,-,-,C,0.17,80.75,[]
Italy,IT,IT,2021-08-24 00:00:00,2021-08-23,2021-08-24,159.3326,725.0000,21.98,430.81,0,-430.8,197.7337,1695.75,2900.2,-,-,-,C,0.21,80.58,[]
Italy,IT,IT,2021-08-23 00:00:00,2021-08-22,2021-08-23,158.9075,725.0000,21.92,589.59,0,-589.6,197.7337,1695.75,2900.2,-,-,-,C,0.29,80.36,[]
Italy,IT,IT,2021-08-22 00:00:00,2021-08-21,2021-08-22,158.3246,725.0000,21.84,597.32,0,-597.3,197.7337,1695.75,2900.2,-,-,-,C,0.3,80.07,[]
Italy,IT,IT,2021-08-21 00:00:00,2021-08-20,2021-08-21,157.7346,725.0000,21.76,643.47,0,-643.5,197.7337,1695.75,2900.2,-,-,-,C,0.32,79.77,[]
Italy,IT,IT,2021-08-20 00:00:00,2021-08-19,2021-08-20,157.0985,725.0000,21.67,553.91,0,-553.9,197.7337,1695.75,2900.2,-,-,-,C,0.28,79.45,[]
Italy,IT,IT,2021-08-19 00:00:00,2021-08-18,2021-08-19,156.5508,725.0000,21.59,562.1,0,-562.1,197.7337,1695.75,2900.2,-,-,-,C,0.28,79.17,[]
Italy,IT,IT,2021-08-18 00:00:00,2021-08-17,2021-08-18,155.9956,725.0000,21.52,577.86,0,-577.9,197.7337,1695.75,2900.2,-,-,-,C,0.29,78.89,[]
Italy,IT,IT,2021-08-17 00:00:00,2021-08-16,2021-08-17,155.4242,725.0000,21.44,551.13,0,-551.1,197.7337,1695.75,2900.2,-,-,-,C,0.28,78.6,[]
Italy,IT,IT,2021-08-16 00:00:00,2021-08-15,2021-08-16,154.879,725.0000,21.36,578.45,0,-578.4,197.7337,1695.75,2900.2,-,-,-,C,0.29,78.33,[]
Italy,IT,IT,2021-08-15 00:00:00,2021-08-14,2021-08-15,154.3069,725.0000,21.28,647.87,0,-647.9,197.7337,1695.75,2900.2,-,-,-,C,0.32,78.04,[]
Italy,IT,IT,2021-08-14 00:00:00,2021-08-13,2021-08-14,153.6659,725.0000,21.2,535.66,0,-535.7,197.7337,1695.75,2900.2,-,-,-,C,0.27,77.71,[]
Italy,IT,IT,2021-08-13 00:00:00,2021-08-12,2021-08-13,153.1367,725.0000,21.12,572.21,0,-572.2,197.7337,1695.75,2900.2,-,-,-,C,0.29,77.45,[]
Italy,IT,IT,2021-08-12 00:00:00,2021-08-11,2021-08-12,152.5713,725.0000,21.04,648.22,0,-648.2,197.7337,1695.75,2900.2,-,-,-,C,0.17,77.16,[]
