ANNO,CODICE_MESE,NOME_MESE,CODICE_PRODOTTO,NOME_PRODOTTO,PREZZO,IVA,ACCISA,NETTO
2024,9,Settembre,8,O.C. denso BTZ,"612,56",0,"31,39","581,17"
2024,10,Ottobre,8,O.C. denso BTZ,"626,33",0,"31,39","594,94"
2024,11,Novembre,8,O.C. denso BTZ,"627,98",0,"31,39","596,59"
2024,12,Dicembre,8,O.C. denso BTZ,"638,16",0,"31,39","606,77"
2025,1,Gennaio,8,O.C. denso BTZ,"644,99",0,"31,39","613,6"
2025,2,Febbraio,8,O.C. denso BTZ,"653,81",0,"31,39","622,42"
2025,3,Marzo,8,O.C. denso BTZ,"598,33",0,"31,39","566,94"
2025,4,Aprile,8,O.C. denso BTZ,"552,01",0,"31,39","520,62"
2025,5,Maggio,8,O.C. denso BTZ,"545,35",0,"31,39","513,96"
2025,6,Giugno,8,O.C. denso BTZ,"570,09",0,"31,39","538,7"
2025,7,Luglio,8,O.C. denso BTZ,"571,29",0,"31,39","539,9"
2025,8,Agosto,8,O.C. denso BTZ,"557,26",0,"31,39","525,87"
2025,9,Settembre,8,O.C. denso BTZ,"535,23",0,"31,39","503,84"
2025,10,Ottobre,8,O.C. denso BTZ,"530,71",0,"31,39","499,32"
2025,11,Novembre,8,O.C. denso BTZ,"517,25",0,"31,39","485,86"
2025,12,Dicembre,8,O.C. denso BTZ,"493,52",0,"31,39","462,13"
2026,1,Gennaio,8,O.C. denso BTZ,"492,08",0,"31,39","460,69"
2026,2,Febbraio,8,O.C. denso BTZ,"511,26",0,"31,39","479,87"
2026,3,Marzo,8,O.C. denso BTZ,"677,61",0,"31,39","646,22"
2026,4,Aprile,8,O.C. denso BTZ,"689,08",0,"31,39","657,69"
2026,5,Maggio,8,O.C. denso BTZ,"706,18",0,"31,39","674,79"
2026,6,Giugno,8,O.C. denso BTZ,"632,72",0,"31,39","601,33"
